track_id,track_name,artist,album_name,release_date,duration_ms,popularity,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,_genre_synth,_synthetic
syn_003730,Synthetic Track 3730,Synthetic Artist 149,Synthetic Album 310,2020-11-07,205002,39,,0.4163,0.2942,1,-5.67,1,0.0141,0.5959,0.475,0.1518,0.2312,87.705,lofi,True
syn_003731,Synthetic Track 3731,Synthetic Artist 149,Synthetic Album 310,2021-12-08,206141,26,,0.5068,0.8967,11,-3.282,1,0.3503,0.0,0.1982,0.0642,0.5003,168.608,metal,True
syn_003732,Synthetic Track 3732,Synthetic Artist 149,Synthetic Album 311,2022-01-09,258878,67,,0.5149,0.8436,1,-2.335,0,0.0953,0.154,0.33,0.0886,0.3488,116.978,indie,True
syn_003733,Synthetic Track 3733,Synthetic Artist 149,Synthetic Album 311,2023-02-10,141954,42,,0.6331,0.7,10,-5.798,1,0.1721,0.0627,0.1041,0.05,0.5567,117.277,indie,True
syn_003734,Synthetic Track 3734,Synthetic Artist 149,Synthetic Album 311,2024-03-11,171565,34,,0.7274,0.6072,4,-8.771,1,0.179,0.2121,0.094,0.2723,0.5577,122.072,pop,True
syn_003735,Synthetic Track 3735,Synthetic Artist 149,Synthetic Album 311,2025-04-12,223856,40,,0.278,0.257,5,-8.662,1,0.3791,0.8427,0.64,0.2872,0.1574,103.322,ambient,True
syn_003736,Synthetic Track 3736,Synthetic Artist 149,Synthetic Album 311,2018-05-13,177552,54,,0.7378,0.6312,11,-8.592,0,0.035,0.0244,0.2002,0.416,0.3563,132.839,rock,True
syn_003737,Synthetic Track 3737,Synthetic Artist 149,Synthetic Album 311,2019-06-14,270095,66,,0.5281,0.6711,9,-1.019,1,0.1164,0.5583,0.1079,0.0499,0.5909,138.131,country,True
syn_003738,Synthetic Track 3738,Synthetic Artist 149,Synthetic Album 311,2020-07-15,226431,66,,0.3966,0.2965,11,-9.225,1,0.1952,0.9121,0.7257,0.4149,0.2223,146.139,classical,True
syn_003739,Synthetic Track 3739,Synthetic Artist 149,Synthetic Album 311,2021-08-16,220042,55,,0.6279,0.8558,3,-2.018,0,0.2691,0.0669,0.0834,0.2011,0.5735,137.57,edm,True
syn_003740,Synthetic Track 3740,Synthetic Artist 149,Synthetic Album 311,2022-09-17,162967,56,,0.3219,0.5676,7,-1.364,0,0.0436,0.0,0.0546,0.5177,0.0933,134.939,rock,True
syn_003741,Synthetic Track 3741,Synthetic Artist 149,Synthetic Album 311,2023-10-18,231857,55,,0.6224,0.8779,4,-3.983,0,0.0406,0.0383,0.1404,0.0743,0.1217,123.347,rock,True
syn_003742,Synthetic Track 3742,Synthetic Artist 149,Synthetic Album 311,2024-11-19,194644,53,,0.5041,0.462,8,-4.651,0,0.1651,0.5969,0.3227,0.4991,0.4518,141.208,jazz,True
syn_003743,Synthetic Track 3743,Synthetic Artist 149,Synthetic Album 311,2025-12-20,187835,83,,0.7022,0.8315,7,-4.423,0,0.0783,0.1161,0.0931,0.2799,0.468,139.397,edm,True
syn_003744,Synthetic Track 3744,Synthetic Artist 149,Synthetic Album 312,2018-01-21,259997,34,,0.5353,0.9466,10,-1.812,0,0.0013,0.2799,0.0129,0.0172,0.5809,117.695,pop,True
syn_003745,Synthetic Track 3745,Synthetic Artist 149,Synthetic Album 312,2019-02-22,179197,63,,0.7804,0.633,7,-4.028,1,0.0996,0.0868,0.1879,0.1633,0.2517,91.324,rnb,True
syn_003746,Synthetic Track 3746,Synthetic Artist 149,Synthetic Album 312,2020-03-23,225273,38,,0.5509,0.8665,6,-1.117,1,0.0004,0.2918,0.2158,0.0734,0.7058,118.826,rock,True
syn_003747,Synthetic Track 3747,Synthetic Artist 149,Synthetic Album 312,2021-04-24,208161,57,,0.5492,0.9185,11,-2.418,0,0.0688,0.0168,0.0447,0.1866,0.0826,154.521,metal,True
syn_003748,Synthetic Track 3748,Synthetic Artist 149,Synthetic Album 312,2022-05-25,272025,16,,0.8932,1.0,0,-0.534,0,0.0409,0.0,0.0002,0.2,0.3707,87.587,hiphop,True
syn_003749,Synthetic Track 3749,Synthetic Artist 149,Synthetic Album 312,2023-06-26,203878,79,,0.6209,0.9526,5,0.0,1,0.1792,0.1576,0.2029,0.0678,0.5363,142.918,rock,True
syn_003750,Synthetic Track 3750,Synthetic Artist 150,Synthetic Album 312,2024-07-27,302963,25,,0.9087,0.8006,6,0.0,1,0.3323,0.314,0.4088,0.2546,0.3265,84.865,pop,True
syn_003751,Synthetic Track 3751,Synthetic Artist 150,Synthetic Album 312,2025-08-28,276769,37,,0.7061,0.8714,10,0.0,0,0.1056,0.0,0.2895,0.1753,0.6212,120.471,edm,True
syn_003752,Synthetic Track 3752,Synthetic Artist 150,Synthetic Album 312,2018-09-01,198203,41,,0.5753,0.8756,9,-0.571,1,0.2891,0.1109,0.2098,0.1888,0.5878,133.0,edm,True
syn_003753,Synthetic Track 3753,Synthetic Artist 150,Synthetic Album 312,2019-10-02,237235,44,,0.5328,0.629,1,-6.117,1,0.0923,0.4561,0.0516,0.0804,0.2242,108.279,country,True
syn_003754,Synthetic Track 3754,Synthetic Artist 150,Synthetic Album 312,2020-11-03,223540,73,,0.8118,0.9002,8,0.0,0,0.204,0.0732,0.3739,0.2527,0.4058,120.72,edm,True
syn_003755,Synthetic Track 3755,Synthetic Artist 150,Synthetic Album 312,2021-12-04,200435,57,,0.8106,0.6653,5,-5.214,0,0.3164,0.0,0.032,0.1639,0.5531,139.256,hiphop,True
syn_003756,Synthetic Track 3756,Synthetic Artist 150,Synthetic Album 313,2022-01-05,154845,45,,0.7482,0.8442,10,0.0,0,0.0528,0.0786,0.0039,0.1528,0.4067,149.217,rock,True
syn_003757,Synthetic Track 3757,Synthetic Artist 150,Synthetic Album 313,2023-02-06,157638,48,,0.456,0.9069,9,-1.438,0,0.0588,0.0,0.0046,0.1628,0.4266,113.781,rock,True
syn_003758,Synthetic Track 3758,Synthetic Artist 150,Synthetic Album 313,2024-03-07,257954,57,,0.4238,0.8456,1,-2.371,1,0.22,0.0207,0.045,0.1002,0.107,134.638,metal,True
syn_003759,Synthetic Track 3759,Synthetic Artist 150,Synthetic Album 313,2025-04-08,239782,30,,0.4756,0.9971,4,-0.618,1,0.0032,0.0773,0.1086,0.1283,0.283,99.169,pop,True
syn_003760,Synthetic Track 3760,Synthetic Artist 150,Synthetic Album 313,2018-05-09,192499,49,,0.2532,0.2282,10,-9.165,1,0.0269,0.6392,0.451,0.1674,0.228,83.083,ambient,True
syn_003761,Synthetic Track 3761,Synthetic Artist 150,Synthetic Album 313,2019-06-10,258072,68,,0.8029,0.5238,3,-5.953,0,0.0189,0.0819,0.0877,0.196,0.3453,71.176,hiphop,True
syn_003762,Synthetic Track 3762,Synthetic Artist 150,Synthetic Album 313,2020-07-11,190223,53,,0.7028,0.9422,10,-1.108,1,0.0686,0.2159,0.2489,0.3833,0.7578,111.288,pop,True
syn_003763,Synthetic Track 3763,Synthetic Artist 150,Synthetic Album 313,2021-08-12,178976,46,,0.4967,0.8741,9,0.0,1,0.1863,0.3354,0.0232,0.4253,0.5728,96.179,rock,True
syn_003764,Synthetic Track 3764,Synthetic Artist 150,Synthetic Album 313,2022-09-13,197833,43,,0.6243,0.4751,6,-6.272,0,0.0357,0.0,0.0002,0.022,0.6055,141.937,pop,True
syn_003765,Synthetic Track 3765,Synthetic Artist 150,Synthetic Album 313,2023-10-14,271202,90,,0.3142,0.0331,1,-14.305,1,0.0474,0.5514,0.821,0.3718,0.2106,69.662,classical,True
syn_003766,Synthetic Track 3766,Synthetic Artist 150,Synthetic Album 313,2024-11-15,176282,86,,0.9825,0.9235,9,-1.976,0,0.1616,0.0164,0.1391,0.4302,0.6145,112.272,edm,True
syn_003767,Synthetic Track 3767,Synthetic Artist 150,Synthetic Album 313,2025-12-16,190069,41,,0.6586,0.6752,2,-4.602,0,0.1047,0.155,0.029,0.1726,0.1946,88.484,hiphop,True
syn_003768,Synthetic Track 3768,Synthetic Artist 150,Synthetic Album 314,2018-01-17,221986,73,,0.629,0.7138,4,-5.826,0,0.0276,0.0,0.0031,0.1085,0.3877,77.148,rnb,True
syn_003769,Synthetic Track 3769,Synthetic Artist 150,Synthetic Album 314,2019-02-18,204951,27,,0.3835,0.9169,10,-1.332,1,0.1924,0.387,0.1845,0.375,0.6011,91.647,indie,True
syn_003770,Synthetic Track 3770,Synthetic Artist 150,Synthetic Album 314,2020-03-19,266257,71,,0.6619,0.011,4,-9.989,0,0.1525,0.679,0.5609,0.087,0.3447,89.237,lofi,True
syn_003771,Synthetic Track 3771,Synthetic Artist 150,Synthetic Album 314,2021-04-20,182613,35,,0.5287,0.3531,2,-6.131,0,0.0927,0.8137,0.3711,0.3066,0.0368,58.721,lofi,True
syn_003772,Synthetic Track 3772,Synthetic Artist 150,Synthetic Album 314,2022-05-21,179558,34,,0.5308,0.6519,0,-3.103,0,0.0165,0.0394,0.0169,0.6386,0.4954,88.992,rnb,True
syn_003773,Synthetic Track 3773,Synthetic Artist 150,Synthetic Album 314,2023-06-22,225299,72,,0.3982,0.403,7,-12.273,1,0.1433,0.8928,0.6519,0.2369,0.1719,72.623,classical,True
syn_003774,Synthetic Track 3774,Synthetic Artist 150,Synthetic Album 314,2024-07-23,226423,50,,0.5619,0.4733,2,-9.269,1,0.0731,0.7886,0.9728,0.002,0.4162,50.0,classical,True
syn_003775,Synthetic Track 3775,Synthetic Artist 151,Synthetic Album 314,2025-08-24,212057,65,,0.7425,0.9193,11,-1.736,1,0.0626,0.0,0.6559,0.2026,0.5894,149.534,edm,True
syn_003776,Synthetic Track 3776,Synthetic Artist 151,Synthetic Album 314,2018-09-25,253983,81,,0.6384,0.3853,8,-6.689,1,0.0753,0.0,0.055,0.332,0.5211,107.818,rnb,True
syn_003777,Synthetic Track 3777,Synthetic Artist 151,Synthetic Album 314,2019-10-26,161881,42,,0.5508,0.7792,2,-2.045,0,0.1123,0.0097,0.1875,0.0783,0.6327,97.058,pop,True
syn_003778,Synthetic Track 3778,Synthetic Artist 151,Synthetic Album 314,2020-11-27,252634,63,,0.6973,0.9046,6,0.0,0,0.1899,0.6555,0.0086,0.4211,0.735,119.341,country,True
syn_003779,Synthetic Track 3779,Synthetic Artist 151,Synthetic Album 314,2021-12-28,158685,51,,0.6422,0.1992,7,-10.132,0,0.3475,0.7977,0.4541,0.1417,0.3745,70.265,lofi,True
syn_003780,Synthetic Track 3780,Synthetic Artist 151,Synthetic Album 315,2022-01-01,241289,32,,0.6174,0.6997,0,-8.733,0,0.2736,0.0,0.159,0.2658,0.533,124.212,pop,True
syn_003781,Synthetic Track 3781,Synthetic Artist 151,Synthetic Album 315,2023-02-02,248448,70,,0.8603,0.7269,6,0.0,1,0.0957,0.9951,0.5147,0.1103,0.1659,108.486,jazz,True
syn_003782,Synthetic Track 3782,Synthetic Artist 151,Synthetic Album 315,2024-03-03,229699,67,,0.7607,0.2376,0,-12.92,0,0.0148,0.81,0.6162,0.396,0.6809,92.786,lofi,True
syn_003783,Synthetic Track 3783,Synthetic Artist 151,Synthetic Album 315,2025-04-04,224748,42,,0.4785,0.8281,3,-4.166,0,0.2216,0.0,0.0282,0.1124,0.4937,105.832,rock,True
syn_003784,Synthetic Track 3784,Synthetic Artist 151,Synthetic Album 315,2018-05-05,220178,26,,0.7764,0.9755,3,0.0,1,0.0771,0.0,0.2566,0.1403,0.3482,126.02,edm,True
syn_003785,Synthetic Track 3785,Synthetic Artist 151,Synthetic Album 315,2019-06-06,244367,51,,0.3285,0.9716,7,-0.314,0,0.014,0.0,0.01,0.1511,0.1483,160.455,metal,True
syn_003786,Synthetic Track 3786,Synthetic Artist 151,Synthetic Album 315,2020-07-07,147245,41,,0.4873,0.3287,11,-8.535,1,0.1889,0.6531,0.2704,0.3733,0.3997,79.532,lofi,True
syn_003787,Synthetic Track 3787,Synthetic Artist 151,Synthetic Album 315,2021-08-08,185245,48,,0.8318,0.514,2,-4.532,0,0.3634,0.2868,0.1668,0.1542,0.2237,117.356,pop,True
syn_003788,Synthetic Track 3788,Synthetic Artist 151,Synthetic Album 315,2022-09-09,290424,15,,0.8867,0.6651,9,-8.388,0,0.0066,0.0278,0.0102,0.1693,0.2763,119.633,hiphop,True
syn_003789,Synthetic Track 3789,Synthetic Artist 151,Synthetic Album 315,2023-10-10,140721,89,,0.8266,0.4753,11,-4.866,0,0.0027,0.0692,0.1733,0.0341,0.5365,90.995,rnb,True
syn_003790,Synthetic Track 3790,Synthetic Artist 151,Synthetic Album 315,2024-11-11,135354,70,,0.3422,0.6647,7,-6.258,0,0.4429,0.0165,0.5543,0.0228,0.3916,120.246,rock,True
syn_003791,Synthetic Track 3791,Synthetic Artist 151,Synthetic Album 315,2025-12-12,179554,58,,0.8134,0.4894,8,-7.936,0,0.0137,0.0,0.0465,0.0346,0.494,106.864,hiphop,True
syn_003792,Synthetic Track 3792,Synthetic Artist 151,Synthetic Album 316,2018-01-13,198891,44,,0.6407,0.6721,2,-6.507,0,0.0949,0.1248,0.2327,0.4304,0.3606,101.538,pop,True
syn_003793,Synthetic Track 3793,Synthetic Artist 151,Synthetic Album 316,2019-02-14,178184,56,,0.7788,0.3446,0,-7.491,0,0.0302,0.0,0.0317,0.3779,0.4931,158.675,pop,True
syn_003794,Synthetic Track 3794,Synthetic Artist 151,Synthetic Album 316,2020-03-15,242095,64,,0.6517,0.7356,6,-3.529,0,0.2939,0.521,0.1144,0.0558,0.681,136.884,indie,True
syn_003795,Synthetic Track 3795,Synthetic Artist 151,Synthetic Album 316,2021-04-16,206467,62,,0.7431,0.5952,0,-5.54,1,0.2344,0.0,0.0054,0.3164,0.515,105.173,rnb,True
syn_003796,Synthetic Track 3796,Synthetic Artist 151,Synthetic Album 316,2022-05-17,189808,37,,0.3991,0.3898,9,-5.452,1,0.0474,0.3643,0.0809,0.0253,0.5284,105.332,rnb,True
syn_003797,Synthetic Track 3797,Synthetic Artist 151,Synthetic Album 316,2023-06-18,158437,32,,0.5752,0.5366,4,-3.797,0,0.3239,0.1805,0.0244,0.1827,0.7842,113.824,country,True
syn_003798,Synthetic Track 3798,Synthetic Artist 151,Synthetic Album 316,2024-07-19,201397,54,,0.959,0.6816,0,-1.764,0,0.0,0.0,0.0318,0.0423,0.5822,87.406,hiphop,True
syn_003799,Synthetic Track 3799,Synthetic Artist 151,Synthetic Album 316,2025-08-20,138056,40,,0.6351,0.759,5,-3.41,0,0.0863,0.0,0.1466,0.1075,0.2092,107.274,rock,True
syn_003800,Synthetic Track 3800,Synthetic Artist 152,Synthetic Album 316,2018-09-21,238535,75,,0.431,0.6427,6,-4.252,1,0.2725,0.0,0.0041,0.0259,0.3661,137.992,pop,True
syn_003801,Synthetic Track 3801,Synthetic Artist 152,Synthetic Album 316,2019-10-22,145655,99,,0.4307,0.661,9,-3.637,1,0.0061,0.1368,0.0028,0.0482,0.2985,150.125,rock,True
syn_003802,Synthetic Track 3802,Synthetic Artist 152,Synthetic Album 316,2020-11-23,277457,31,,0.6902,0.4639,8,-4.118,1,0.0796,0.2381,0.0001,0.1247,0.5315,98.426,hiphop,True
syn_003803,Synthetic Track 3803,Synthetic Artist 152,Synthetic Album 316,2021-12-24,184528,55,,0.5614,0.3402,8,-7.585,1,0.1322,0.1226,0.0708,0.0455,0.3016,112.978,pop,True
syn_003804,Synthetic Track 3804,Synthetic Artist 152,Synthetic Album 317,2022-01-25,185962,30,,0.6361,0.7665,2,-3.989,1,0.0033,0.0,0.0072,0.0771,0.6208,102.614,pop,True
syn_003805,Synthetic Track 3805,Synthetic Artist 152,Synthetic Album 317,2023-02-26,246488,37,,0.4855,0.8799,8,-0.562,0,0.3742,0.5547,0.3536,0.1499,0.4235,118.249,pop,True
syn_003806,Synthetic Track 3806,Synthetic Artist 152,Synthetic Album 317,2024-03-27,252101,60,,0.8168,0.4876,0,-3.261,1,0.1695,0.3027,0.4264,0.1993,0.3958,73.522,rnb,True
syn_003807,Synthetic Track 3807,Synthetic Artist 152,Synthetic Album 317,2025-04-28,198280,58,,0.634,0.6156,9,-3.657,0,0.0693,0.0336,0.2773,0.248,0.1657,126.176,indie,True
syn_003808,Synthetic Track 3808,Synthetic Artist 152,Synthetic Album 317,2018-05-01,176995,47,,0.4699,0.3511,5,-6.392,0,0.006,0.3788,0.569,0.3692,0.642,68.739,lofi,True
syn_003809,Synthetic Track 3809,Synthetic Artist 152,Synthetic Album 317,2019-06-02,189470,37,,0.4469,0.2728,1,-9.408,0,0.0269,0.6654,0.5921,0.2718,0.2003,105.535,classical,True
syn_003810,Synthetic Track 3810,Synthetic Artist 152,Synthetic Album 317,2020-07-03,189247,40,,0.4254,0.565,4,-4.685,1,0.0337,0.6876,0.098,0.2196,0.4761,106.995,indie,True
syn_003811,Synthetic Track 3811,Synthetic Artist 152,Synthetic Album 317,2021-08-04,162591,78,,0.626,0.435,5,-5.413,0,0.1905,0.0103,0.1876,0.0474,0.4676,133.53,pop,True
syn_003812,Synthetic Track 3812,Synthetic Artist 152,Synthetic Album 317,2022-09-05,154800,76,,0.4129,0.6401,4,-6.59,0,0.0173,0.292,0.1348,0.1305,0.6993,86.458,indie,True
syn_003813,Synthetic Track 3813,Synthetic Artist 152,Synthetic Album 317,2023-10-06,261150,33,,0.5784,0.798,10,-3.441,1,0.015,0.0,0.0621,0.258,0.2962,130.714,pop,True
syn_003814,Synthetic Track 3814,Synthetic Artist 152,Synthetic Album 317,2024-11-07,172620,32,,0.746,0.5996,2,-5.271,1,0.2474,0.0244,0.0314,0.0504,0.347,98.789,hiphop,True
syn_003815,Synthetic Track 3815,Synthetic Artist 152,Synthetic Album 317,2025-12-08,182014,26,,0.7058,0.4826,2,-2.629,1,0.5701,0.1312,0.2082,0.0674,0.295,103.565,hiphop,True
syn_003816,Synthetic Track 3816,Synthetic Artist 152,Synthetic Album 318,2018-01-09,283840,28,,0.6793,0.7471,4,-1.203,1,0.3743,0.3059,0.0304,0.2128,0.5692,98.663,hiphop,True
syn_003817,Synthetic Track 3817,Synthetic Artist 152,Synthetic Album 318,2019-02-10,160832,51,,0.4007,0.8655,4,-4.204,1,0.1355,0.2804,0.026,0.1273,0.0,169.95,rock,True
syn_003818,Synthetic Track 3818,Synthetic Artist 152,Synthetic Album 318,2020-03-11,200548,51,,0.7163,0.8387,2,0.0,0,0.0572,0.274,0.0177,0.1862,0.5443,118.86,rnb,True
syn_003819,Synthetic Track 3819,Synthetic Artist 152,Synthetic Album 318,2021-04-12,200012,45,,0.495,0.2312,10,-4.733,0,0.0982,0.2146,0.2063,0.0013,0.4442,86.547,jazz,True
syn_003820,Synthetic Track 3820,Synthetic Artist 152,Synthetic Album 318,2022-05-13,235235,36,,0.4707,0.6702,10,-2.824,1,0.2509,0.1012,0.2182,0.2372,0.4503,124.714,country,True
syn_003821,Synthetic Track 3821,Synthetic Artist 152,Synthetic Album 318,2023-06-14,224870,30,,0.6847,0.3665,3,-9.778,0,0.1063,0.513,0.4236,0.2536,0.7385,97.951,indie,True
syn_003822,Synthetic Track 3822,Synthetic Artist 152,Synthetic Album 318,2024-07-15,218344,15,,0.7076,0.7853,3,-2.24,0,0.5844,0.0,0.5015,0.063,0.506,128.491,edm,True
syn_003823,Synthetic Track 3823,Synthetic Artist 152,Synthetic Album 318,2025-08-16,169118,73,,0.6991,0.6132,0,-7.545,1,0.013,0.0,0.6552,0.3637,0.3068,148.488,pop,True
syn_003824,Synthetic Track 3824,Synthetic Artist 152,Synthetic Album 318,2018-09-17,185738,37,,0.5248,0.5727,0,-3.946,1,0.086,0.3345,0.0773,0.1391,0.7603,128.471,country,True
syn_003825,Synthetic Track 3825,Synthetic Artist 153,Synthetic Album 318,2019-10-18,219092,56,,0.3513,0.3109,0,-8.589,0,0.2757,0.2,0.084,0.3537,0.326,98.36,indie,True
syn_003826,Synthetic Track 3826,Synthetic Artist 153,Synthetic Album 318,2020-11-19,242864,80,,0.5252,0.6626,11,-4.401,1,0.0217,0.0,0.087,0.2566,0.1736,104.34,rock,True
syn_003827,Synthetic Track 3827,Synthetic Artist 153,Synthetic Album 318,2021-12-20,244543,49,,0.8484,0.5933,10,-5.922,1,0.2213,0.0,0.0364,0.1155,0.6418,80.021,hiphop,True
syn_003828,Synthetic Track 3828,Synthetic Artist 153,Synthetic Album 319,2022-01-21,208267,54,,0.724,0.1705,5,-9.734,0,0.2875,0.6651,0.4878,0.2136,0.4126,63.88,lofi,True
syn_003829,Synthetic Track 3829,Synthetic Artist 153,Synthetic Album 319,2023-02-22,160149,64,,0.3635,0.416,11,-11.345,0,0.16,0.3005,0.32,0.051,0.3028,68.456,indie,True
syn_003830,Synthetic Track 3830,Synthetic Artist 153,Synthetic Album 319,2024-03-23,171101,56,,0.9722,0.8986,0,-0.7,0,0.0406,0.0,0.6236,0.2497,0.5316,115.709,edm,True
syn_003831,Synthetic Track 3831,Synthetic Artist 153,Synthetic Album 319,2025-04-24,254115,47,,0.6179,0.3512,9,-10.003,1,0.0476,0.181,0.1715,0.2511,0.6256,125.37,indie,True
syn_003832,Synthetic Track 3832,Synthetic Artist 153,Synthetic Album 319,2018-05-25,227621,61,,0.8422,0.5498,7,-6.422,0,0.2848,0.0,0.1373,0.3553,0.3814,74.573,hiphop,True
syn_003833,Synthetic Track 3833,Synthetic Artist 153,Synthetic Album 319,2019-06-26,191041,14,,0.933,0.9459,2,-0.824,0,0.0167,0.2203,0.1843,0.2277,0.3769,130.009,edm,True
syn_003834,Synthetic Track 3834,Synthetic Artist 153,Synthetic Album 319,2020-07-27,260043,38,,0.4925,0.7558,10,-1.287,1,0.0096,0.0654,0.0025,0.2008,0.7637,139.715,rock,True
syn_003835,Synthetic Track 3835,Synthetic Artist 153,Synthetic Album 319,2021-08-28,226279,72,,0.8296,0.5107,9,-7.212,1,0.0098,0.2587,0.0877,0.0134,0.2562,88.991,hiphop,True
syn_003836,Synthetic Track 3836,Synthetic Artist 153,Synthetic Album 319,2022-09-01,206946,51,,0.4981,0.7306,11,-4.949,1,0.0705,0.4294,0.0116,0.2237,0.2251,86.348,rnb,True
syn_003837,Synthetic Track 3837,Synthetic Artist 153,Synthetic Album 319,2023-10-02,250131,25,,0.5789,0.7511,7,-7.751,1,0.0026,0.2573,0.0149,0.1416,0.5868,107.144,pop,True
syn_003838,Synthetic Track 3838,Synthetic Artist 153,Synthetic Album 319,2024-11-03,283642,58,,0.3397,0.488,10,-0.662,0,0.0001,0.8157,0.7519,0.3072,0.2891,115.301,classical,True
syn_003839,Synthetic Track 3839,Synthetic Artist 153,Synthetic Album 319,2025-12-04,228702,80,,0.4491,0.9478,0,-0.455,0,0.074,0.0249,0.0409,0.0886,0.4264,127.195,rock,True
syn_003840,Synthetic Track 3840,Synthetic Artist 153,Synthetic Album 320,2018-01-05,169749,49,,0.64,0.6985,6,-2.589,0,0.009,0.6663,0.156,0.0495,0.6667,117.864,rnb,True
syn_003841,Synthetic Track 3841,Synthetic Artist 153,Synthetic Album 320,2019-02-06,171126,32,,0.9814,0.5784,7,-5.93,0,0.3714,0.3895,0.1094,0.1934,0.1702,77.754,rnb,True
syn_003842,Synthetic Track 3842,Synthetic Artist 153,Synthetic Album 320,2020-03-07,204639,80,,0.6499,0.356,3,-2.978,0,0.0397,0.0642,0.0006,0.1907,0.5688,63.463,rnb,True
syn_003843,Synthetic Track 3843,Synthetic Artist 153,Synthetic Album 320,2021-04-08,278365,39,,0.8227,0.5279,9,-7.454,1,0.3549,0.2711,0.225,0.0143,0.1415,109.774,indie,True
syn_003844,Synthetic Track 3844,Synthetic Artist 153,Synthetic Album 320,2022-05-09,178962,56,,0.6288,0.4103,0,-4.814,1,0.0111,0.4837,0.5538,0.0129,0.0,95.206,lofi,True
syn_003845,Synthetic Track 3845,Synthetic Artist 153,Synthetic Album 320,2023-06-10,272138,35,,0.8342,0.736,5,-4.139,1,0.0047,0.0453,0.6234,0.2113,0.4412,111.026,edm,True
syn_003846,Synthetic Track 3846,Synthetic Artist 153,Synthetic Album 320,2024-07-11,140138,64,,0.7734,0.6481,9,0.0,1,0.0212,0.2418,0.0358,0.3683,0.2666,101.701,country,True
syn_003847,Synthetic Track 3847,Synthetic Artist 153,Synthetic Album 320,2025-08-12,217310,73,,0.5411,0.6821,9,-6.262,0,0.2204,0.235,0.0487,0.0694,0.2241,114.245,rnb,True
syn_003848,Synthetic Track 3848,Synthetic Artist 153,Synthetic Album 320,2018-09-13,201423,63,,0.4276,0.935,3,-0.807,0,0.0357,0.0,0.1063,0.1181,0.305,128.743,rock,True
syn_003849,Synthetic Track 3849,Synthetic Artist 153,Synthetic Album 320,2019-10-14,207544,47,,0.5762,0.7775,3,-0.001,1,0.0256,0.2718,0.0299,0.1546,0.4174,149.67,rock,True
syn_003850,Synthetic Track 3850,Synthetic Artist 154,Synthetic Album 320,2020-11-15,119389,48,,0.9793,0.8736,11,0.0,0,0.0157,0.1302,0.0,0.06,0.5465,85.046,hiphop,True
syn_003851,Synthetic Track 3851,Synthetic Artist 154,Synthetic Album 320,2021-12-16,258279,44,,0.4672,0.991,0,-0.63,1,0.0431,0.0343,0.0516,0.4324,0.3498,136.24,rock,True
syn_003852,Synthetic Track 3852,Synthetic Artist 154,Synthetic Album 321,2022-01-17,130244,86,,0.4747,0.9686,7,-2.01,0,0.2986,0.0,0.1093,0.1591,0.2173,122.943,hiphop,True
syn_003853,Synthetic Track 3853,Synthetic Artist 154,Synthetic Album 321,2023-02-18,190009,68,,0.7451,0.6427,9,-5.654,0,0.1186,0.1385,0.0291,0.3709,0.5466,94.549,hiphop,True
syn_003854,Synthetic Track 3854,Synthetic Artist 154,Synthetic Album 321,2024-03-19,197502,61,,0.598,0.451,8,-7.403,1,0.2371,0.0,0.1168,0.0769,0.7447,143.034,indie,True
syn_003855,Synthetic Track 3855,Synthetic Artist 154,Synthetic Album 321,2025-04-20,312225,49,,0.6607,0.6207,5,-3.172,0,0.0638,0.0933,0.2024,0.0966,0.3674,136.126,rock,True
syn_003856,Synthetic Track 3856,Synthetic Artist 154,Synthetic Album 321,2018-05-21,221401,59,,0.1721,0.2703,11,-7.245,0,0.0085,0.712,0.7132,0.5474,0.7516,101.339,classical,True
syn_003857,Synthetic Track 3857,Synthetic Artist 154,Synthetic Album 321,2019-06-22,145100,39,,0.746,0.626,6,-2.641,1,0.0271,0.2155,0.049,0.0241,0.6252,82.177,hiphop,True
syn_003858,Synthetic Track 3858,Synthetic Artist 154,Synthetic Album 321,2020-07-23,275611,85,,0.6669,0.5348,8,-7.129,0,0.0088,0.3564,0.1392,0.2153,0.3465,92.342,rnb,True
syn_003859,Synthetic Track 3859,Synthetic Artist 154,Synthetic Album 321,2021-08-24,216665,51,,0.6198,0.6891,3,-2.199,1,0.2723,0.2682,0.1109,0.3916,0.5071,79.918,pop,True
syn_003860,Synthetic Track 3860,Synthetic Artist 154,Synthetic Album 321,2022-09-25,60000,69,,0.7845,1.0,9,-1.036,1,0.075,0.0,0.5361,0.0621,0.8077,124.407,edm,True
syn_003861,Synthetic Track 3861,Synthetic Artist 154,Synthetic Album 321,2023-10-26,220066,21,,0.5425,0.7472,1,0.0,0,0.2449,0.2576,0.0015,0.0435,0.895,108.58,pop,True
syn_003862,Synthetic Track 3862,Synthetic Artist 154,Synthetic Album 321,2024-11-27,173425,63,,0.5199,0.2976,4,-12.264,0,0.0437,0.2971,0.3152,0.1392,0.6171,100.655,rnb,True
syn_003863,Synthetic Track 3863,Synthetic Artist 154,Synthetic Album 321,2025-12-28,169302,29,,0.638,0.7915,3,-2.222,0,0.0075,0.165,0.0238,0.2854,0.6882,101.15,hiphop,True
